Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,32,512,10,0.000110242,0.000131355,0.000121099,5.75131,0.00251061,0.00260772,0.0025691,1.12132,0.00262086,0.00273907,0.00269019,5.8596,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.000887678,0.00105076,0.000990062,5.23453,0.0139503,0.327491,0.123149,80.9727,0.014838,0.328542,0.124139,81.1417,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.00599011,0.00733587,0.00700696,5.93473,0.0612333,0.218436,0.109731,59.1813,0.0672234,0.225772,0.116738,59.4781,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.0336843,0.0375939,0.0369041,2.98086,0.235364,0.392409,0.287162,15.4627,0.269048,0.430002,0.324066,15.7474,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,0.218749,0.227925,0.226044,1.09124,1.032,1.1707,1.07514,3.22926,1.25075,1.39862,1.30119,3.40865,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,1.924e-06,2.442e-06,2.3444e-06,6.22209,9.9936e-05,0.000112794,0.00010595,4.06389,0.00010186,0.000115236,0.000108294,7.43166,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,4.095e-06,4.68e-06,4.5492e-06,3.48782,0.000293812,0.000312419,0.000301313,1.7352,0.000297907,0.000317099,0.000305862,3.89562,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,2.3597e-05,2.5351e-05,2.44435e-05,2.01815,0.00102578,0.00107919,0.00104974,1.393,0.00104937,0.00110454,0.00107418,2.45222,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000132313,0.000196353,0.00016887,9.69418,0.00483703,0.321402,0.100559,104.719,0.00496934,0.321599,0.100728,105.167,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.000774454,0.00121543,0.000928283,14.4277,0.0255642,0.518817,0.345047,46.5681,0.0263387,0.520032,0.345976,48.7519,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.00356696,0.00561831,0.00419478,13.4702,0.236006,1.05032,0.538371,40.6543,0.239573,1.05594,0.542566,42.8277,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.0271706,0.0328201,0.0291275,6.69657,0.582593,1.02689,0.765474,15.6672,0.609763,1.05971,0.794601,17.0384,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,0.177043,0.227744,0.198688,7.22911,1.9582,3.11533,2.42248,12.6105,2.13525,3.34308,2.62117,14.5356,0,CPU,true,mpirun,ccl
